date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-10-31,0,sideways,0.9999848034974169,0.9999848034974169,1.5196502687493497e-05,7.302781005672752e-19
2025-11-01,0,sideways,0.9999803230008271,0.9999803230008271,1.967699925345489e-05,9.392646772712299e-16
2025-11-02,0,sideways,0.9999792971804093,0.9999792971804093,2.0702819550860728e-05,1.4224181861598024e-14
2025-11-03,0,sideways,0.9997945311849521,0.9997945311849521,0.000205468814981565,4.224910144333339e-16
2025-11-04,0,sideways,0.999985037646935,0.999985037646935,1.4962353147832766e-05,7.584967855048676e-16
2025-11-05,0,sideways,0.9999942154908196,0.9999942154908196,5.784509134090082e-06,4.592774919861052e-17
2025-11-06,0,sideways,0.999989140784991,0.999989140784991,1.0859214943310337e-05,2.079637090526399e-17
2025-11-07,0,sideways,0.9999930620546935,0.9999930620546935,6.937945215161827e-06,2.3727098647070297e-18
2025-11-08,0,sideways,0.9999986227294747,0.9999986227294747,1.3772704236865976e-06,2.1532090968833016e-19
2025-11-09,0,sideways,0.9999996478721351,0.9999996478721351,3.521279356595092e-07,8.217393961612031e-21
2025-11-10,0,sideways,0.9999998520757,0.9999998520757,1.4792430305411499e-07,7.865912768190023e-21
2025-11-11,0,sideways,0.9999993638866476,0.9999993638866476,6.361133613200361e-07,2.069075641030904e-18
2025-11-12,0,sideways,0.9999257368520482,0.9999257368520482,7.426314798870765e-05,6.521420421840371e-17
2025-11-13,0,sideways,0.9999461033135204,0.9999461033135204,5.389668640898539e-05,3.771695560199564e-15
2025-11-14,0,sideways,0.9999244157073964,0.9999244157073964,7.558429267732297e-05,3.1020822668857437e-15
2025-11-15,0,sideways,0.999888760131946,0.999888760131946,0.00011123986811119226,9.220935367396178e-17
2025-11-16,0,sideways,0.9999960067036833,0.9999960067036833,3.993296253248736e-06,6.6797995293866695e-18
2025-11-17,0,sideways,0.9999999362169112,0.9999999362169112,6.378300520777598e-08,1.47419955711143e-23
2025-11-18,0,sideways,0.9999999999979536,0.9999999999979536,2.063758140628292e-12,2.0517038674820166e-20
2025-11-19,0,sideways,0.9999342046476276,0.9999342046476276,6.579535239257259e-05,1.7745789726984208e-22
2025-11-20,0,sideways,0.9999781323202974,0.9999781323202974,2.186767960275264e-05,5.725071672001653e-14
2025-11-21,0,sideways,0.9997991315056897,0.9997991315056897,0.00020086849438771717,2.8263734231767366e-14
2025-11-22,0,sideways,0.9998150772641999,0.9998150772641999,0.00018492273572641595,7.660354251992246e-14
2025-11-23,0,sideways,0.9996683916104161,0.9996683916104161,0.0003316083894675262,4.194260642107497e-14
2025-11-24,0,sideways,0.9996866972099323,0.9996866972099323,0.0003133027900472975,6.0493574452883285e-15
2025-11-25,0,sideways,0.9999737218755717,0.9999737218755717,2.627812444039703e-05,1.2900168120551855e-17
2025-11-26,0,sideways,0.9999998790763203,0.9999998790763203,1.2092375316853222e-07,1.0562023784482046e-19
2025-11-27,0,sideways,0.9999999847657365,0.9999999847657365,1.523428048745123e-08,2.147759256096032e-22
2025-11-28,0,sideways,0.9999999872784429,0.9999999872784429,1.2721558746072274e-08,2.858412324134095e-22
2025-11-29,0,sideways,0.9999998846701668,0.9999998846701668,1.1532977944969462e-07,1.3837627489864925e-23
2025-11-30,0,sideways,0.9999999942556315,0.9999999942556315,5.744465342868955e-09,6.276437870970495e-24
